wv,Brown,Green,Crypt,CyanB,CyanR,Cocco,PhyC1
411,0.0384699026401552,0.0258759075126225,0.0289628228759233,0.0442568693576664,0.0458776281567208,0.0730918813941937,0.0553750242721984
412,0.0387578613403881,0.0260585767856721,0.0292037998437234,0.0448142424856895,0.0463364806072097,0.073493335405233,0.0561961190750462
413,0.0389772211149875,0.0262285730197894,0.0294256001017409,0.0453357475022707,0.0467877057171198,0.0738813550184353,0.0569647181187772
414,0.039196580889587,0.0263858962149745,0.0296282236499759,0.0458213844074098,0.0472313034864512,0.0742534588101512,0.0577333171625082
415,0.039357330138441,0.0265432194101596,0.0298308471982109,0.0463070213125489,0.0476749012557825,0.0746084678621906,0.0584710861686064
416,0.039518079387295,0.026656894771788,0.0299887380300369,0.0466578476649135,0.0480157493439474,0.0749470374543104,0.0592088551747045
417,0.0396521791705885,0.0267705701334164,0.0301466288618629,0.0470086740172782,0.0483565974321122,0.0752702179993618,0.0599493771569638
418,0.0397862789538819,0.0268697186871198,0.0302935791349027,0.0473154920473988,0.0486597476506769,0.0755815280938188,0.0606898991392231
419,0.0399030977974802,0.0269543404328981,0.0304295888491564,0.0475783017552753,0.0489251999996413,0.0758872108326408,0.0613864773614919
420,0.0400199166410784,0.0270389621786764,0.0305655985634101,0.0478411114631519,0.0491906523486057,0.0761831123681343,0.0620830555837606
421,0.0401601849669468,0.0271248759452679,0.0307064995032358,0.0480828570221575,0.0494839810601237,0.076468010194414,0.0626883915977344
422,0.0403004532928152,0.0272107897118593,0.0308474004430615,0.048324602581163,0.0497773097716417,0.0767492922075552,0.0632937276117082
423,0.040475326653345,0.0273032366097798,0.0309932573072102,0.0485460123777538,0.0500623110989935,0.077031979303483,0.0638838027550246
424,0.0406502000138748,0.0274022166390293,0.031144070095682,0.04874708641193,0.0503389850421793,0.0773188832537441,0.0644738778983409
425,0.040890233029853,0.0275011966682788,0.0312948828841537,0.0489481604461061,0.0506156589853651,0.0776107056590109,0.0651201867824268
426,0.0411302660458312,0.0276204108669583,0.0314591918320743,0.0491714601102592,0.050896700364663,0.0778845474661676,0.0657664956665126
427,0.0414405783093236,0.0277396250656377,0.0316235007799948,0.0493947597744123,0.051177741743961,0.0781547997932102,0.0663836504861624
428,0.041750890572816,0.0278561091681643,0.0317892848594371,0.0496243983693471,0.0514795859110567,0.078432369829385,0.0670008053058123
429,0.042085071749346,0.0279698631745378,0.0319565440704011,0.0498603758950637,0.05180223286595,0.0787265770700786,0.0674757893526176
430,0.042419252925876,0.0280836171809114,0.0321238032813651,0.0500963534207803,0.0521248798208434,0.0790374893811637,0.0679507733994228
431,0.0427370144943557,0.0281794626553186,0.0322879181330329,0.0503105384111696,0.0523996730499138,0.0793588985609253,0.0684081796540089
432,0.0430547760628353,0.0282753081297257,0.0324520329847006,0.0505247234015589,0.0526744662789843,0.0796796226273973,0.0688655859085949
433,0.043322905706328,0.0283504644186774,0.0325842707617736,0.0506804307711805,0.0528759012091458,0.0799863724831794,0.069373156672698
434,0.0435910353498207,0.0284049315221736,0.0326846314642521,0.0507776605200346,0.0530039778403985,0.0802648384989578,0.0698807274368011
435,0.0437677171026189,0.0284593986256698,0.0327849921667306,0.0508748902688888,0.0531320544716512,0.0804996545950397,0.0702481296430846
436,0.0439443988554171,0.0284307607034727,0.0327664106854569,0.0507191533700864,0.05305820509739,0.0806779617835279,0.070615531849368
437,0.04399540873156,0.0284021227812755,0.0327478292041832,0.050563416471284,0.0529843557231288,0.0807879152049627,0.0708516745618141
438,0.044046418607703,0.0283277248523663,0.0326607058661497,0.0502314986376022,0.0528063565805263,0.0808221108105431,0.0710878172742601
439,0.0439542900117688,0.0282075669167451,0.0325050406713565,0.0497233998690408,0.0525242076695827,0.0807798971897581,0.0712103490713811
440,0.0438621614158347,0.0280874089811238,0.0323493754765632,0.0492153011004795,0.052242058758639,0.0806634978216232,0.0713328808685022
441,0.0436345562092649,0.0278968752335595,0.0321141696373482,0.0484250411676489,0.0517104435687111,0.0804622866762188,0.07125543764896
442,0.0434069510026951,0.0277063414859951,0.0318789637981332,0.0476347812348182,0.0511788283787832,0.0801737446563232,0.0711779944294177
443,0.0431019729574884,0.02747530569468,0.0316091311874081,0.0467047498468623,0.0505340046475253,0.0798023946487637,0.0708972418814442
444,0.0427969949122817,0.0272037678596141,0.0313046718051729,0.0456349470037809,0.0497759723749375,0.0793586461997389,0.0706164893334707
445,0.0424544395271724,0.0269322300245482,0.0310002124229377,0.0445651441606996,0.0490179401023496,0.0788575498141148,0.0701923826033023
446,0.0421118841420631,0.0266058543321875,0.0306784914139482,0.0433682870962972,0.0481906348598478,0.0783170182580594,0.0697682758731339
447,0.0418120180320116,0.0262794786398268,0.0303567704049586,0.0421714300318949,0.047363329617346,0.0777442470790114,0.0691729638706078
448,0.04151215192196,0.0259546814598509,0.030050175963942,0.0409950268466299,0.0465191292930416,0.0771648314296651,0.0685776518680818
449,0.0412490789993293,0.0256314627922597,0.0297587080908981,0.0398390775405023,0.0456580338869348,0.0766058954822587,0.068046074119544
450,0.0409860060766986,0.0253082441246686,0.0294672402178543,0.0386831282343747,0.0447969384808278,0.0760857618462702,0.0675144963710063
451,0.0407981999172447,0.0250206065867747,0.0292365115322053,0.0376602964746636,0.0441010324645158,0.0756169858540435,0.067007950078716
452,0.0406103937577908,0.0247329690488808,0.0290057828465562,0.0366374647149526,0.0434051264482037,0.0752113933971768,0.0665014037864257
453,0.0404554413636968,0.0244773286872982,0.0288237205613741,0.0357118134887946,0.0427851908337384,0.0748651248915201,0.0659405903943594
