wv,Brown,Green,Crypt,CyanB,CyanR,Cocco,PhyC1
774,0.228413301235249,0.222320589361285,0.194159596411962,0.232992961661484,0.23299383174138,0.474089264927088,0.13368280828873
775,0.228378832281621,0.222321217113413,0.194160176218308,0.232993538850497,0.232994337578247,0.47369885460825,0.133560078360315
776,0.228344227464635,0.222321792674031,0.194160707819371,0.232994068051833,0.232994801359678,0.473309244458827,0.133437640880199
777,0.228309602750379,0.22232232044139,0.194161195277478,0.232994553309481,0.232995226629741,0.472920411017979,0.133315061148051
778,0.228274853919258,0.222322804438131,0.194161642308032,0.232994998322073,0.232995616629846,0.472532366084359,0.133192758150527
779,0.228240093774981,0.222323248343788,0.194162052309536,0.232995406472768,0.232995974324924,0.472145121458068,0.133070317697445
780,0.228205220244751,0.222323655524433,0.194162428390972,0.232995780856517,0.232996302427327,0.471758653309219,0.132948138265312
781,0.228170346061031,0.222324029059738,0.194162773396796,0.232996124304932,0.232996603418626,0.471372972636398,0.132825864825914
782,0.228135368294496,0.222324371767661,0.194163089929738,0.232996439408998,0.232996879569505,0.470988090493641,0.13270391626328
783,0.228100399689266,0.22232468622698,0.194163380371619,0.232996728539781,0.23299713295792,0.470603982851088,0.132581916940488
784,0.228065336456797,0.222324974797864,0.194163646902344,0.232996993867346,0.232997365485673,0.470220660069738,0.132460227665166
785,0.228030288365043,0.222325239640646,0.194163891517247,0.23299723737802,0.232997578893541,0.46983813260613,0.132338490493748
786,0.227995153827344,0.22232548273297,0.194164116042925,0.232997460890156,0.232997774775091,0.469456376357533,0.132217048540505
787,0.227960042643725,0.222325705885442,0.194164322151695,0.23299766606852,0.232997954589291,0.469075401171387,0.13209556070505
788,0.227924852488117,0.222325910755922,0.194164511374796,0.23299785443744,0.232998119672032,0.468695217020257,0.131974353258476
789,0.227889693264468,0.222326098862585,0.194164685114449,0.232998027392806,0.232998271246645,0.468315799823858,0.131853101134245
790,0.2278544618966,0.222326271595844,0.194164844654872,0.232998186213039,0.232998410433509,0.467937159010959,0.131732114569602
791,0.227819265467235,0.222326430229242,0.194164991172337,0.232998332069102,0.232998538258836,0.467559304157078,0.131611083761418
792,0.227784003131105,0.222326575929404,0.194165125744368,0.232998466033655,0.232998655662681,0.467182211275622,0.131490303683528
793,0.227748782079829,0.222326709765138,0.194165249358138,0.232998589089415,0.232998763506279,0.466805889449455,0.131369516484238
794,0.227713500819963,0.222326832715737,0.194165362918148,0.232998702136797,0.232998862578737,0.466430347923784,0.131249040302928
795,0.227678266715192,0.22232694567858,0.194165467253235,0.232998806000901,0.232998953603152,0.46605556285871,0.131128594109425
796,0.227642977607353,0.222327049476073,0.194165563122994,0.232998901437889,0.232999037242213,0.465681543047135,0.131008444926899
797,0.227607738169615,0.222327144861995,0.194165651223632,0.232998989140827,0.232999114103308,0.465308297455345,0.130888324892367
798,0.227572448484271,0.222327232527301,0.19416573219333,0.232999069745016,0.232999184743202,0.464935802429291,0.13076848786181
799,0.227537213390068,0.222327313105425,0.194165806617145,0.23299914383287,0.232999249672311,0.464564066515066,0.130648678506737
800,0.227501932392574,0.222327387177137,0.194165875031487,0.23299921193838,0.232999309358612,0.46419309843974,0.130529138148639
801,0.227466710552414,0.222327455274974,0.194165937928219,0.232999274551187,0.23299936423122,0.463822874763765,0.130409623391226
802,0.227431446777675,0.222327517887301,0.194165995758408,0.232999332120322,0.232999414683654,0.463453403819831,0.130290363623785
803,0.227396243550327,0.222327575462022,0.194166048935749,0.232999385057613,0.232999461076833,0.463084694126588,0.130171126808877
804,0.227361002013985,0.22232762840998,0.194166097839705,0.232999433740808,0.232999503741809,0.462716722479668,0.130052130976941
805,0.227325824857582,0.222327677108061,0.194166142818375,0.232999478516438,0.232999542982272,0.462349497024329,0.129933191685896
806,0.227290612704309,0.222327721902036,0.194166184191124,0.232999519702424,0.232999579076844,0.461983026094801,0.129814552454248
807,0.227255468500881,0.222327763109169,0.194166222250982,0.232999557590474,0.232999612281171,0.46161728673652,0.129696001629288
808,0.227220292326347,0.222327801020593,0.194166257266849,0.232999592448274,0.232999642829847,0.461252286927607,0.129577735413138
809,0.227185184645896,0.222327835903496,0.194166289485503,0.232999624521488,0.232999670938168,0.460888034836676,0.129459551951957
810,0.227150047758502,0.222327868003112,0.194166319133448,0.232999654035598,0.232999696803742,0.460524507768994,0.129341637649001
811,0.227114982366086,0.222327897544549,0.194166346418601,0.232999681197582,0.232999720607959,0.460161713551497,0.12922379997845
812,0.227079890291904,0.222327924734467,0.194166371531836,0.232999706197452,0.232999742517344,0.459799660202008,0.129106216015539
813,0.227044872521022,0.222327949762604,0.194166394648401,0.232999729209666,0.232999762684785,0.459438325292172,0.128988702114251
814,0.227009830375231,0.222327972803185,0.194166415929213,0.232999750394412,0.232999781250672,0.459077719864529,0.128871426470017
815,0.226974862443619,0.222327994016203,0.194166435522045,0.2329997698988,0.232999798343926,0.458717838484286,0.128754213889943
816,0.226939872244507,0.222328013548599,0.194166453562617,0.232999787857934,0.232999814082951,0.45835867545137,0.128637259408833
817,0.226904958624688,0.222328031535342,0.194166470175588,0.232999804395911,0.232999828576502,0.458000241856772,0.128520432128111
818,0.226870024662574,0.222328048100415,0.194166485475472,0.232999819626729,0.232999841924485,0.45764251572376,0.128403885175467
819,0.226835169505489,0.222328063357723,0.194166499567473,0.232999833655117,0.232999854218683,0.457285504531148,0.128287460497554
820,0.226800295764866,0.222328077411921,0.194166512548254,0.232999846577301,0.232999865543426,0.45692921594614,0.128171303561779
821,0.226765500268438,0.222328090359177,0.194166524506638,0.232999858481703,0.232999875976205,0.456573628264587,0.128055263606995
822,0.226730687795171,0.222328102287867,0.194166535524252,0.232999869449582,0.232999885588234,0.456218748849454,0.127939478808409
823,0.22669595544481,0.22232811327922,0.194166545676119,0.232999879555621,0.232999894444964,0.455864585250315,0.127823805346679
824,0.226661207585394,0.222328123407895,0.194166555031197,0.232999888868469,0.232999902606557,0.455511116035206,0.127708374455207
825,0.22662654162856,0.222328132742528,0.19416656365288,0.232999897451233,0.232999910128318,0.455158348457023,0.127593048922896
826,0.226591861503556,0.222328141346221,0.194166571599448,0.232999905361929,0.232999917061094,0.454806289953217,0.127477953374904
827,0.226557262371501,0.22232814927699,0.19416657892449,0.232999912653904,0.232999923451635,0.454454919362672,0.127362956890848
828,0.22652265029623,0.222328156588188,0.194166585677281,0.232999919376213,0.232999929342931,0.454104243833014,0.127248209600442
829,0.226488120720154,0.22232816332888,0.194166591903139,0.232999925573966,0.232999934774518,0.453754270694169,0.127133618590052
830,0.226453579319907,0.222328169544192,0.194166597643744,0.232999931288658,0.232999939782759,0.453404979053831,0.12701929654023
831,0.226419121856614,0.222328175275633,0.194166602937436,0.232999936558452,0.232999944401101,0.453056375958396,0.126905124554277
832,0.226384653591446,0.222328180561389,0.194166607819482,0.23299994141846,0.232999948660314,0.452708468634161,0.126791209612055
833,0.226350268098201,0.222328185436591,0.194166612322331,0.232999945900983,0.232999952588707,0.452361236455075,0.126677438243632
834,0.22631587273699,0.222328189933565,0.19416661647584,0.232999950035742,0.232999956212327,0.452014686369747,0.126563912002102
835,0.226281561368395,0.222328194082055,0.194166620307482,0.232999953850087,0.232999959555143,0.451668825504192,0.126450522583543
836,0.226247240985,0.222328197909437,0.19416662384254,0.232999957369188,0.232999962639212,0.451323633495684,0.12633736637504
837,0.226213005769514,0.222328201440906,0.194166627104286,0.232999960616209,0.232999965484836,0.450979117198022,0.126224339990447
838,0.226178762318631,0.222328204699653,0.194166630114139,0.232999963612476,0.232999968110705,0.450635283639863,0.126111534899072
839,0.226144602686134,0.222328207707028,0.194166632891821,0.232999966377619,0.23299997053402,0.450292112718596,0.125998852396245
840,0.226110435530258,0.222328210482687,0.194166635455483,0.232999968929709,0.23299997277062,0.44994961119583,0.125886409385457
841,0.226076353194212,0.222328213044728,0.194166637821843,0.232999971285387,0.232999974835089,0.449607786005444,0.125774141942457
842,0.226042263985244,0.222328215409817,0.194166640006294,0.232999973459976,0.232999976740856,0.449266617301547,0.125662132710895
843,0.226008260569563,0.2223282175933,0.19416664202301,0.232999975467588,0.232999978500287,0.448926111755886,0.125550291997365
844,0.225974250875179,0.222328219609315,0.194166643885048,0.232999977321221,0.232999980124773,0.448586276209878,0.125438698203129
845,0.225940325493837,0.222328221470882,0.194166645604433,0.232999979032845,0.232999981624806,0.448247091070829,0.125327265673318
